,listing_id,comments_sentiment
137,797201,0.2911207778846668
138,814677,0.3440444230248918
139,814687,0.3273555452484024
140,814691,0.3352812083454001
141,814705,0.34193772559937974
142,817818,0.3334420609746187
143,818015,0.3082749589514948
144,818081,0.3146326122080788
145,820954,0.4132759721574544
146,822456,0.24248080757435642
147,822938,0.29597486776403115
148,823030,0.33930436987167356
149,843670,0.35594820975687785
150,847192,0.3284321152801479
151,855669,0.27718453772161195
152,874150,0.3841070341695342
153,874212,0.3630630555360672
154,874482,0.34326553051587594
155,876329,0.36370061323707153
156,882759,0.3233639489215655
157,888475,0.33315217300025546
158,899174,0.28004271899577104
159,906369,0.2787825212175214
160,933489,0.3581481298982652
161,933583,0.32623450975437746
162,933836,0.33899664479077246
163,935534,0.2818621494381584
164,939413,0.3408502899983764
165,962877,0.30855584287940746
166,976660,0.3254483631084432
167,977301,0.27675947062801054
168,987875,0.31374525643303913
169,991924,0.32294385167550116
170,993197,0.2859908569825237
171,994758,0.3338880779193004
172,995953,0.35144332174481274
173,1000103,0.2846003211680295
174,1000340,0.31483210727715993
175,1015821,0.30713724011769683
176,1020234,0.2894419674180504
177,1043941,0.35796215130213227
178,1064538,0.47410714285714284
179,1064766,0.2559620008070289
180,1072946,0.292467251418046
181,1073417,0.27272224555334407
182,1081430,0.34979377167059944
183,1101093,0.345092758205513
184,1103679,0.36179224605360966
185,1111076,0.39227663410873104
186,1116016,0.21636365671921928
187,1143098,0.3303734609998717
188,1151056,0.41380090875897724
189,1153832,0.40681530231991336
190,1165444,0.3159584115406846
191,1167382,0.3463316845208274
192,1169103,0.4488741582491582
193,1184697,0.3082965479801089
194,1200137,0.2896906739935427
195,1201907,0.24399656437564046
196,1202743,0.38145211038961035
197,1221884,0.3582432741196491
198,1230431,0.33861153996830323
199,1231557,0.2879601279372779
200,1238371,0.374238429122877
201,1249820,0.22235269360269358
202,1252184,0.38035464506876543
203,1261171,0.4545218508952062
204,1287418,0.34464681064927416
205,1310891,0.33321590029282816
206,1353879,0.34709657863282084
207,1358534,0.48516943993506495
208,1362150,0.30542199808281345
209,1379714,0.40098066870434984
210,1394492,0.36717278106617657
211,1400880,0.374616656810252
212,1400957,0.3700627526033328
213,1404051,0.31568603253388555
214,1439689,0.31737960500190854
215,1449549,0.3424778040830977
216,1460047,0.3239837852279861
217,1465124,0.33764419431654347
218,1474207,0.3569516808994653
219,1474923,0.3461715209624936
220,1475688,0.3713419449396368
221,1488818,0.2586367394179894
222,1498631,0.35022564319129285
223,1498761,0.39040093971029
224,1508028,0.18011932447922174
225,1512029,0.41988018707483
226,1514911,0.27067453343415027
227,1523714,0.3245227897366131
228,1590317,0.3303172599912796
229,1590337,0.2535640799529688
230,1591316,0.2826143592308365
231,1647656,0.334279670278267
232,1653300,0.725
233,1685474,0.34510330743581996
234,1686130,0.3821232319829524
235,1701072,0.34503908509508996
236,1706131,0.30214912594715226
237,1708606,0.32537070784937316
238,1711450,0.3045381982183364
239,1735621,0.21233085176491573
240,1763136,0.37460306276483124
241,1775594,0.3827041993573133
242,1775721,0.3371134898745193
243,1775745,0.356300811208333
244,1775852,0.332946766934637
245,1782461,0.3510278886746081
246,1794809,0.2663142202447758
247,1795471,0.39554121964991534
248,1796375,0.36335035870021354
249,1797813,0.4572083681487884
250,1800018,0.31441959562221605
251,1814243,0.37206138162334845
252,1824829,0.3034968092518845
253,1867891,0.3786014914717942
254,1871973,0.3968429361675415
255,1887734,0.30808990210075937
256,1895260,0.3669775828347611
257,1908384,0.30166439871952294
258,1916627,0.3706481481481481
259,1916785,0.21180555555555555
260,1916786,0.2821576074933976
261,1921408,0.3102543257117012
262,1921456,0.33805528086192854
263,1921550,0.34125484937276185
264,1921578,0.2882540563168383
265,1921603,0.2859921882883531
266,1927272,0.3474230074023246
267,1935976,0.32357413886326014
268,1938191,0.3888227513227513
269,1962267,0.37504028995982125
270,1973172,0.30615507017746046
271,1982382,0.33014602318890385
272,1993533,0.3012830179733518
273,1994164,0.3455429246394599
274,1996883,0.26173597080858596
275,1997250,0.266279467990571
276,2006767,0.26500603440807957
277,2026259,0.32315193574713386
278,2064776,0.31943025922490204
279,2064781,0.2762762519012519
280,2065619,0.33327269642546703
281,2078874,0.2610842711589508
282,2085093,0.3702781068766452
283,2096148,0.3287163328551831
284,2096205,0.305372395799558
285,2104362,0.34298758170416854
286,2106642,0.32538633374857934
287,2117148,0.3419541035293598
288,2127490,0.3885291920396719
289,2144220,0.26478634528176265
290,2175991,0.125
291,2200261,0.2981696521157129
292,2200533,0.16369627739984882
293,2212905,0.3397112161251736
294,2224754,0.35872342462186485
295,2225678,0.3746430463953299
296,2233357,0.21987037037037035
297,2288037,0.3907303418941693
298,2295068,0.37835924877403504
299,2303830,0.37253795170885534
300,2308808,0.4457141912320484
301,2311752,0.28336361737677523
302,2335148,0.3178447555980422
303,2335489,0.31765990179154124
304,2335608,0.2736251665573081
305,2371086,0.36096538212321777
306,2371153,0.2703363528739532
307,2383664,0.24380853111972903
308,2394662,0.2678171416656394
309,2408226,0.38186295023435995
310,2410556,0.4097002774628797
311,2412495,0.3459837810104461
312,2415458,0.3326166827241046
313,2416049,0.3300161353171665
314,2417296,0.19157505816041862
315,2444926,0.43842241236772483
316,2456742,0.42382239036105185
317,2490370,0.3706846129443351
318,2497467,0.3602510415188995
319,2498320,0.4071483553738512
320,2509362,0.33042441654895116
321,2512075,0.2934716612432441
322,2549188,0.3319365138501982
323,2559541,0.3427880084325397
324,2559949,0.2698347696127199
325,2562920,0.26731039181649047
326,2571177,0.3116612571274546
327,2579285,0.36800542042455175
328,2631883,0.3613212369438423
329,2649626,0.3965211183706554
330,2655321,0.3707931825224437
331,2656156,0.320849395313681
332,2656812,0.4709262265512265
333,2684495,0.2978372331577456
334,2732357,0.4097751397584037
335,2742105,0.3779321269576869
336,2742534,0.3563642313280782
337,2762904,0.3964519322849984
338,2765731,0.3107261378696257
339,2791863,0.39986645805752913
340,2809171,0.3132018621491679
341,2819465,0.3180800653594771
342,2822732,0.36718774709466173
343,2839680,0.3551921820937047
344,2840293,0.3241795227813822
345,2848689,0.2858847254778493
346,2869082,0.31491244947086044
347,2879186,0.3363487261398445
348,2881880,0.39694293851035606
349,2903482,0.4213600758162972
350,2939716,0.3001798816010476
351,2945119,0.3263076731232744
352,2947360,0.3699252586038301
353,2949180,0.399322908190466
354,2974558,0.357045114731597
355,2995655,0.1853665651091775
356,3030736,0.28655477935773077
357,3048217,0.31252607609239696
358,3072283,0.36611393561461864
359,3082194,0.3235569727891156
360,3119260,0.30004034978920563
361,3135883,0.3860719152862845
362,3148637,0.3184130372938611
363,3154506,0.3237315417835586
364,3156119,0.3352136346642695
365,3182714,0.33873368410189064
366,3187173,0.33377717124480943
367,3198177,0.3072800579300978
368,3199817,0.3506162776618865
369,3213848,0.3095029801801062
370,3245650,0.37607188886262805
371,3253477,0.29077867721717465
372,3265856,0.26598693544692187
373,3268602,0.3537867492474047
374,3274839,0.4910394375983865
375,3285761,0.28454410236049654
376,3330473,0.27305123794209396
377,3337262,0.3018079164721002
378,3341259,0.30820594336219337
379,3341514,0.22441713048855907
380,3341640,0.31699383245997825
381,3352182,0.34885148965597407
382,3368779,0.3243413359565192
383,3368961,0.26973384690291125
384,3374551,0.33157352138619284
385,3378938,0.2906501490747814
386,3387737,0.4260955723762161
387,3401932,0.2703314908078754
388,3402184,0.2793061035334351
389,3408724,0.2515558048885746
390,3428179,0.2922610288567931
391,3436550,0.3432016747494393
392,3460998,0.29749547646356705
393,3480125,0.29374539482761935
394,3488195,0.37615107750101684
395,3493351,0.3504329817934867
396,3500815,0.287396124033852
397,3501675,0.39214093892144525
398,3526480,0.37376174431822823
399,3538342,0.23967810860876337
400,3555487,0.31923075177734117
401,3572425,0.3604496835459451
402,3587595,0.35674629668947366
403,3601294,0.31047490330908695
404,3607157,0.3192835686857426
405,3620011,0.3157239202963051
406,3644735,0.281299260120573
407,3650454,0.3423536635899164
408,3674459,0.3469955471073174
409,3690456,0.4173881308593176
410,3691278,0.3265603493010681
411,3694257,0.27247772208298526
412,3700086,0.3911170992497684
413,3701347,0.2954743724854197
414,3761912,0.32511322544105786
415,3769213,0.3436775978549114
416,3792214,0.3478003503635595
417,3795323,0.3755034635759523
418,3798283,0.32685683175600544
419,3799767,0.39256115623723153
420,3848316,0.2557598898672878
421,3855804,0.4041271335336738
422,3860297,0.3902076090468693
423,3868439,0.18610759106213653
424,3897213,0.3860483200425441
425,3906237,0.32102534180185693
426,3910344,0.3529922468306622
427,3942066,0.41236633326864364
428,3999017,0.307591851597845
429,4011532,0.35294954797416483
430,4019928,0.35075854700854703
431,4020184,0.19499442554799698
432,4032287,0.338818993924952
433,4043897,0.3287340571474604
434,4057103,0.3157883878782829
435,4067308,0.27459978417966513
436,4067519,0.2636020302939248
437,4102616,0.24349474219512365
438,4111243,0.30130664473663665
439,4123951,0.3409105323673154
440,4138985,0.3889806319239147
441,4146486,0.23677287976786823
442,4148202,0.37297399964178185
443,4154459,0.3262581586340053
444,4169502,0.3127813188263508
445,4172115,0.3392915326452963
446,4181329,0.3308063609579246
447,4186031,0.3751869577173345
448,4192947,0.312848852303599
449,4220495,0.3536193938450763
450,4222788,0.33452845869408365
451,4242785,0.30195995280875826
452,4254908,0.35865911624750907
453,4255713,0.37268797587370683
454,4272222,0.3675369005813342
455,4275586,0.40873741025030025
456,4276782,0.23603200040700043
457,4277873,0.27563169791467373
458,4281403,0.2788337327355185
459,4282453,0.3208287112582788
460,4297594,0.32131230866494714
461,4300692,0.3900437087153765
462,4306132,0.36557330932414545
463,4326834,0.30435773711063674
464,4327645,0.2685676591724893
465,4330227,0.4000207075835977
466,4330583,0.31832624269492643
467,4347269,0.27668483146485023
468,4353029,0.36797528026941656
469,4356855,0.19195602636657597
470,4357780,0.31197476880944625
471,4357877,0.2942084094633437
472,4358029,0.21630939568588378
473,4361518,0.3324830956084506
474,4374443,0.3526902663913511
475,4379493,0.3743359130098685
476,4391778,0.2555822838994631
477,4399328,0.32673418437622986
478,4407430,0.22855059523809523
479,4413449,0.3114606164715492
480,4435446,0.23880202020202018
481,4451817,0.2824964678365959
482,4459061,0.35555165318828097
483,4471025,0.19395464891329936
484,4482813,0.3204349697617709
485,4505576,0.28435811851834303
486,4510209,0.31372557356275843
487,4513276,0.3850371082403146
488,4521645,0.3881307139845086
489,4531105,0.32876877873876503
490,4536232,0.3215007086191216
491,4560836,0.31851249165071976
492,4573550,0.2789419047387797
493,4581742,0.2837355633139522
494,4605545,0.35832469147163803
495,4613704,0.44796957671957677
496,4619686,0.3634915561868687
497,4628314,0.35203080943733633
498,4636547,0.28759105725698664
499,4636980,0.40577816140426765
500,4641866,0.4026064789394797
501,4646506,0.39753427983247874
502,4648992,0.3231016503716866
503,4656601,0.33614392008110366
504,4661414,0.30194544172316373
505,4664550,0.29838861037965553
506,4669266,0.4141469353864312
507,4675496,0.32031347589578235
508,4683256,0.330303792640931
509,4684411,0.3963701923076923
510,4684489,0.31412816658649995
511,4684491,0.30042723737813587
512,4684502,0.2756758494031221
513,4684549,0.44982221713471715
514,4684566,0.44009388276613415
515,4703467,0.3805232947208363
516,4713822,0.3285321557544659
517,4717700,0.34880013595295395
518,4719127,0.3987387043263551
519,4720355,0.280104382861408
520,4748650,0.26441440750499984
521,4762442,0.3781584869831776
522,4773528,0.29886313032307765
523,4782133,0.36831238521220855
524,4791206,0.3101355647657753
525,4795280,0.2907347011784512
526,4801950,0.2341542176200611
527,4814074,0.2751860490385927
528,4817705,0.32565983916659746
529,4819738,0.3023245249495812
530,4826668,0.3562717283119832
531,4829583,0.41009393579594633
532,4829761,0.38382807186358586
533,4830292,0.35204910524660527
534,4848318,0.27515961512445886
535,4857621,0.2570232433584785
536,4862489,0.24678511716634155
537,4871411,0.33984665749883597
538,4876586,0.27029197505003955
539,4882585,0.2913668750519015
540,4883830,0.2202653519320186
541,4894629,0.33702304420973456
542,4900540,0.3106964749523619
543,4904639,0.26197236682911795
544,4911206,0.41600764631588627
545,4912711,0.3439688971301051
546,4914359,0.37685262897509486
547,4944617,0.3551663029437731
548,4955788,0.25938732170036727
549,4962251,0.3048975651121514
550,4974987,0.29185492621527775
551,5034836,0.33660641041550027
552,5063255,0.3006203807043651
553,5073041,0.2423617204641641
554,5074148,0.40981010114575017
555,5081764,0.46720225694444445
556,5113272,0.3040112536527395
557,5113342,0.36778208108932176
558,5119071,0.2175563973063973
559,5119296,0.31567202280743945
560,5119567,0.31725097587597584
561,5134094,0.31658128760883864
562,5139915,0.3785385658781347
563,5151651,0.40454168887025155
564,5153029,0.3479834652121012
565,5177334,0.3006234291434727
566,5181475,0.12107577006927658
567,5185601,0.3193844797178131
568,5192827,0.3437665799852114
569,5196746,0.3087282504347597
570,5206237,0.38341548737587144
571,5219624,0.3359987163345006
572,5220520,0.3445095849366683
573,5236264,0.2467724002533891
574,5239268,0.34007268067846963
575,5247792,0.17533730158730157
576,5282748,0.36616788341879025
577,5285149,0.3086222860574509
578,5290902,0.3100448598680298
579,5293232,0.30322157643289205
580,5294795,0.3052178240537314
581,5295639,0.37185189049692163
582,5312474,0.3016750295399046
583,5320952,0.28861686189627367
584,5321364,0.38333269934584774
585,5331996,0.41655026366481246
586,5367405,0.4671740435490435
587,5404280,0.27202102798996736
588,5453418,0.25080664983164985
589,5461931,0.3022618213432004
590,5477606,0.34612033171395773
591,5483549,0.35427003092024006
592,5484508,0.3252542796920646
593,5514977,0.2831116571960565
594,5528865,0.3380791741517702
595,5542433,0.34509564235945134
596,5545896,0.3008338235908023
597,5554041,0.24303733869011646
598,5579745,0.2870513458037968
599,5595637,0.3476102941176471
600,5595936,0.6962962962962963
601,5648285,0.257239101231013
602,5675676,0.30687310838540455
603,5679394,0.3211041025888149
604,5690412,0.39071631552840436
605,5711937,0.3741550154561693
606,5715735,0.4336252903365203
607,5717533,0.2816126403658124
608,5717557,0.29867068713123723
609,5787464,0.37836977247289744
610,5798847,0.2763070786578188
611,5830974,0.30762705478870894
612,5846687,0.29344254361131167
613,5860909,0.2497996735428591
614,5861192,0.2755933217109688
615,5865619,0.40137007551532905
616,5866580,0.36442917489642673
617,5882166,0.35338130583270594
618,5901548,0.42810476893361965
619,5953405,0.3497610056767879
620,5966841,0.3444495884933256
621,5974283,0.26593217547242526
622,5988109,0.3034441249535459
623,5988595,0.5080920314253649
624,5989149,0.2529524363533292
625,6022761,0.32045132317832414
626,6038247,0.40563064896737144
627,6047143,0.3528849931194403
628,6071308,0.33136381015299876
629,6081231,0.3264305759679344
630,6084046,0.3697138936705865
631,6088768,0.2848756293770979
632,6147702,0.35604141487285446
633,6167954,0.2911627016627017
634,6173491,0.31658743634586023
635,6181597,0.25641610359675254
636,6192159,0.28211867418893427
637,6195429,0.3465521738698133
638,6211611,0.3848350932145253
639,6212153,0.37671009054925847
640,6218739,0.3856943727096871
641,6218745,0.3554658385635123
642,6219087,0.3615054797418086
643,6230782,0.3231141484845756
644,6233854,0.3424960268126935
645,6242033,0.1318627450980392
646,6257547,0.31377253812948114
647,6266730,0.24485143644234553
648,6279366,0.2529927701202211
649,6280628,0.4058782353010717
650,6297788,0.2857419717471593
651,6299372,0.3473790140877641
652,6299540,0.35344645562789373
653,6311596,0.30445022768933583
654,6334324,0.3818133769787555
655,6353826,0.3178326309249312
656,6369659,0.37851619132501485
657,6382321,0.4475824229010415
658,6387186,0.3076415244861567
659,6387568,0.29345462812650314
660,6403267,0.31503423233963007
661,6423163,0.377153111410571
662,6445579,0.32310229211158803
663,6459423,0.34622798533067783
664,6497083,0.3004201970414089
665,6501721,0.34224833912041275
666,6517577,0.33659010317631705
667,6534286,0.30931328538359787
668,6550817,0.2246796584491897
669,6559540,0.3541122878444307
670,6613181,0.35888732951636176
671,6632674,0.3422678483180398
672,6633377,0.35549006802642275
673,6665639,0.29168225132216874
674,6669839,0.3334832152326385
675,6704008,0.31218822430941806
676,6715595,0.37980679410979384
677,6734254,0.32222269700015915
678,6734471,0.3808173373861981
679,6754157,0.31240332806605725
680,6764855,0.3416274928327843
681,6768867,0.3648894240477953
682,6770497,0.40095808458017496
683,6773847,0.2967020123785546
684,6773886,0.4058664187561603
685,6790042,0.24042130231065387
686,6812359,0.3728392705266427
687,6812865,0.34751440260890626
688,6815432,0.3492118988379049
689,6815443,0.33561364577140196
690,6816145,0.3316335011151745
691,6827803,0.21391114809125564
692,6831715,0.18460451431284766
693,6841809,0.3455426509922916
694,6847754,0.3532306619226676
695,6857590,0.3798542578040346
696,6879736,0.4047484610874733
697,6889209,0.30523366429905296
698,6927932,0.12127525252525252
699,6970071,0.3413947317563389
700,6973285,0.375128638612118
701,7002186,0.32967022875330326
702,7019067,0.31636869401277196
703,7021250,0.3507706989847221
704,7021325,0.32558260911202086
705,7042192,0.3116043844321024
706,7061831,0.2740828701120706
707,7077799,0.3829732622701373
708,7079906,0.14913938492063492
709,7080353,0.279367978948065
710,7080401,0.14797619047619048
711,7126445,0.0
712,7137696,0.0
713,7147096,0.1986708414694434
714,7152875,0.29827143155727714
715,7196593,0.3591541719920286
716,7215082,0.3449816182633632
717,7218932,0.3068571776663882
718,7218941,0.34285714285714286
719,7238602,0.34580690963073263
720,7239297,0.3017081736994285
721,7242654,0.3940131048533851
722,7257764,0.27816606884151257
723,7352200,0.36586918691363723
724,7356783,0.3744128403548029
725,7357217,0.254100105142072
726,7361726,0.2896953065314203
727,7362114,0.29813089510227286
728,7377708,0.3665794982992508
729,7391807,0.264550437571895
730,7397118,0.2826422001276262
731,7429318,0.2892634783410719
732,7436183,0.2792490985043503
733,7464775,0.329648553992304
734,7475752,0.2949528651173388
735,7505057,0.29887282690854117
736,7515241,0.2889657431098317
737,7520606,0.33136083657070453
738,7522689,0.5085357142857143
739,7561855,0.3472090352570639
740,7588544,0.5633333333333334
741,7589597,0.2880432596491652
742,7600863,0.41760092693677225
743,7607880,0.21510617246663757
744,7617143,0.326007051337707
745,7698557,0.2854882007169233
746,7702112,0.32653809603945205
747,7716187,0.18795348688909297
748,7719476,0.35905187588398685
749,7729299,0.3103052388583463
750,7758180,0.37327915271212025
751,7782488,0.2838990305990306
752,7792809,0.33382709973302327
753,7792995,0.3475879582463408
754,7800642,0.22133596956203064
755,7811256,0.347416338701204
756,7811293,0.39819206083439573
757,7827725,0.3487797287901312
758,7831095,0.3345854758570095
759,7850115,0.3680504306099544
760,7853492,0.30383610898330865
761,7858882,0.33065129892536727
762,7932725,0.29090023452162717
763,7945045,0.3296923932611843
764,7970512,0.36315298854801914
765,7979407,0.34386601480448226
766,7985032,0.3184746062266116
767,8014702,0.37011827256944446
768,8038994,0.35954915746491833
769,8039387,0.3573484402171902
770,8039392,0.3081361902288693
771,8041368,0.3192238717196429
772,8043921,0.36124769270081775
773,8044282,0.40650457563977976
774,8044516,0.49372278911564627
775,8048179,0.3470722153300328
776,8049864,0.3154271648665117
777,8070564,0.3404916225749559
778,8079525,0.22590773809523812
779,8109087,0.3131379830158119
780,8135950,0.26458140074211506
781,8137605,0.3625712279663579
782,8147528,0.24232623106060605
783,8177017,0.3064867696254708
784,8193066,0.2582599284703937
785,8202380,0.4041929764094045
786,8253514,0.3199407127315535
787,8253525,0.3177010868380085
788,8281469,0.3372573595458329
789,8290293,0.3441847804435009
790,8291214,0.5449999999999999
791,8299923,0.2610246584223857
792,8307485,0.2946237085683251
793,8309561,0.3336226702748862
794,8310129,0.3165049830785505
795,8310224,0.3844285295232265
796,8316062,0.36355924804927464
797,8316255,0.368736057861218
798,8334504,0.33567574592486216
799,8342747,0.3141637333506997
800,8342842,0.29493970517781926
801,8342918,0.3207711572872956
802,8381545,0.2703154751950282
803,8414577,0.3268812106696722
804,8448816,0.2896337848642932
805,8454488,0.3747539421387596
806,8468207,0.3645180322698154
807,8489855,0.3237544149505889
808,8551014,0.36359810980357143
809,8551984,0.32729565985485104
810,8565142,0.34303154976312955
811,8575781,0.3795133784508275
812,8587870,0.32259451149311325
813,8607774,0.2824199045942034
814,8611752,0.27257434330050423
815,8611871,0.2842886974136974
816,8611994,0.2492470668633615
817,8624091,0.37310183820942555
818,8628982,0.39168183710707216
819,8637555,0.3506625604187648
820,8648584,0.33342652625152625
821,8650320,0.336274228461271
822,8662095,0.3936143094169056
823,8662620,0.41341229266057694
824,8675332,0.33795993989292317
825,8675927,0.3138910256410256
826,8693435,0.33882605366064333
827,8711892,0.3513945071771634
828,8731067,0.3628383232992497
829,8731216,0.32898141174459206
830,8731261,0.42763293661633506
831,8731590,0.4015133520325828
832,8754815,0.3099217696730647
833,8787826,0.35862349013146005
834,8808402,0.35375844037976395
835,8842329,0.29094226825129604
836,8843759,0.25706328580209314
837,8882966,0.42958269750951183
838,8884813,0.3185663976755922
839,8896892,0.37349305596279897
840,8897075,0.3124402483698384
841,8897213,0.3702023813102682
842,8902123,0.3853175279220764
843,8919033,0.4178371008072663
844,8927962,0.41856316433228224
845,8933458,0.32549234428642937
846,8951331,0.350637899397968
847,8965554,0.28800121256281114
848,9056876,0.27510934995182446
849,9091568,0.21875
850,9159171,0.3272409225830876
851,9159575,0.32495360004547164
852,9159744,0.32479257376136883
853,9159879,0.2825939876079172
854,9160260,0.37272004186289903
855,9160632,0.32479644407022124
856,9160853,0.3054324322518083
857,9170125,0.3521985970501182
858,9246305,0.3472032910785469
859,9290067,0.3675111185026127
860,9357069,0.3211345415703642
861,9367559,0.2476437691276977
862,9387372,0.27418537672743576
863,9398105,0.41274752018219657
864,9398135,0.3440249669312169
865,9398147,0.41063157106782106
866,9398171,0.37080869415484796
867,9398209,0.5111111111111112
868,9398237,0.3428703703703704
869,9398256,0.5277377158826022
870,9398264,0.4079959854959855
871,9398597,0.3736224013402202
872,9399262,0.21058789278982892
873,9427377,0.28566220612028576
874,9438358,0.3654748376623377
875,9442774,0.34001345190309623
876,9458692,0.31826229165968295
877,9462317,0.38159979348882406
878,9470517,0.27528686302123806
879,9477340,0.3495126502503305
880,9490020,0.42432916499282936
881,9538020,0.3762689855931614
882,9538290,0.3464392006802721
883,9538581,0.3010058937975605
884,9538775,0.3252937453218202
885,9539344,0.35684402954870265
886,9540317,0.31338771310993535
887,9555031,0.307235466201093
888,9555189,0.33367718309259664
889,9566794,0.75
890,9610891,0.33355449657869013
891,9631836,0.34514954322195973
892,9647441,0.3116802490316081
893,9664960,0.3505396505376344
894,9707970,0.3214334682645052
895,9714939,0.3047612159462096
896,9719280,0.3006060606060606
897,9720097,0.22499999999999998
898,9721451,0.29548313492063494
899,9726456,0.19714285714285715
900,9734234,0.3629859550371866
901,9744256,0.2587291666666667
902,9745557,0.39722108873839773
903,9766084,0.3483741536672321
904,9769608,0.3010597751731473
905,9770167,0.09999999999999999
906,9770551,0.37618082053579793
907,9773001,0.2826962082905769
908,9782842,0.3776546982429336
909,9787752,0.24583333333333335
910,9800210,0.3459640605253959
911,9800994,0.3222236877705628
912,9808136,0.22796551044049115
913,9808678,0.38666666666666666
914,9818781,0.3842558691308691
915,9822158,0.37180846088435376
916,9824987,0.4173611111111111
917,9825087,0.31864571717977924
918,9829761,0.366416761140334
919,9830902,0.2934809692622192
920,9831643,0.35652000351114593
921,9834111,0.3795891529967819
922,9835764,0.31615623496873496
923,9839921,0.31565849248838745
924,9847685,0.34374468426085447
925,9847734,0.33349533575241536
926,9847765,0.38633715467539
927,9862069,0.32541220238095236
928,9869722,0.30513945142259535
929,9905699,0.38144823009268475
930,9921914,0.33283826342478046
931,9924392,0.31108893349199107
932,9955791,0.30824107276412466
933,9961665,0.2991809488628397
934,9963665,0.29593882512797326
935,9966181,0.33713785963443466
936,9966617,0.3114823948563404
937,9983965,0.3836923171216728
938,9985378,0.3445348951354557
939,9990108,0.34299501838933283
940,10019270,0.2769413132785582
941,10083386,0.3976655834000049
942,10102284,0.3324642736949575
943,10111580,0.0
944,10119165,0.34882048037895813
945,10119768,0.2676308730423026
946,10120280,0.27838541666666666
947,10154981,0.28443775429069545
